date,ticker,headline,Close,return_3d,target_3d
2017-02-06,NVDA,7 Biggest Price Target Changes For Monday,2.9327499866485596,-0.007927748053080906,0
2017-02-07,NVDA,"Pacific Crest Out Positive On NVIDIA Data Center Sales, Says Should Be Lifted Higher From Amazon and Google Orders",2.978250026702881,-0.046251963105700865,0
2017-02-07,NVDA,A NVIDIA Q4 Earnings Preview: Upside Should Come From EPS Growth,2.978250026702881,-0.046251963105700865,0
2017-02-07,NVDA,Jim Cramer: NVIDIA Will Prove Its Worth,2.978250026702881,-0.046251963105700865,0
2017-02-07,NVDA,"Apple, NVIDIA Near All Time-Highs As Microsoft Remains Under Pressure",2.978250026702881,-0.046251963105700865,0
2017-02-08,NVDA,M Science Out Negative On Nvidia,2.965250015258789,-0.08624903112929318,0
2017-02-08,NVDA,Arista Networks Pops to High of $96.50 on Volume,2.965250015258789,-0.08624903112929318,0
2017-02-09,NVDA,2 Surprise Standouts From TD Ameritrade's January IMX,2.9094998836517334,-0.06530325705440819,0
2017-02-09,NVDA,Nvidia Sees FY18 Revenue $1.9B vs $1.88B,2.9094998836517334,-0.06530325705440819,0
2017-02-09,NVDA,A Technical Look At NVIDIA,2.9094998836517334,-0.06530325705440819,0
2017-02-09,NVDA,"NVIDIA Beats Q4 Estimates, Sales Up 55%",2.9094998836517334,-0.06530325705440819,0
2017-02-09,NVDA,A Peek Into The Markets: U.S. Stock Futures Rise; Twitter Sales Miss Views,2.9094998836517334,-0.06530325705440819,0
2017-02-09,NVDA,NVIDIA Option Activity Implies A 12.8% Move Post Earnings,2.9094998836517334,-0.06530325705440819,0
2017-02-09,NVDA,Q4 2017 Real-Time Call Brief,2.9094998836517334,-0.06530325705440819,0
2017-02-09,NVDA,"NVIDIA Reports Q4 Adj. EPS $1.13 May Not Compare to $0.83 Est., Sales $2.17B vs $2.11B ESt.",2.9094998836517334,-0.06530325705440819,0
2017-02-09,NVDA,"Earnings Scheduled For February 9, 2017",2.9094998836517334,-0.06530325705440819,0
2017-02-09,NVDA,"12 Stocks To Watch For February 9, 2017",2.9094998836517334,-0.06530325705440819,0
2017-02-10,NVDA,Nvidia Remains One Of The Most Exciting Growth Stories In Tech,2.8405001163482666,-0.04066192817629058,0
2017-02-10,NVDA,Mid-Afternoon Market Update: Dow Gains Over 100 Points; Ubiquiti Networks Shares Drop On Downbeat Earnings,2.8405001163482666,-0.04066192817629058,0
2017-02-10,NVDA,It's Hip To Be Square? Huey Lewis Suggests An Investing Strategy That's Nothing Fancy,2.8405001163482666,-0.04066192817629058,0
2017-02-10,NVDA,Mid-Day Market Update: Infinera Surges On Earnings Beat; ChannelAdvisor Shares Plunge,2.8405001163482666,-0.04066192817629058,0
2017-02-10,NVDA,The Positive And Negative Surprises In Nvidia's Q4 Conference Call,2.8405001163482666,-0.04066192817629058,0
2017-02-10,NVDA,"Pacific Crest OUt Negative on NVIDIA, Management Calling Around Talking Down Q2 Numbers Saying Gaming Unlikely To Grow QoQ, Saying Possibly Pause In Data Center Segment",2.8405001163482666,-0.04066192817629058,0
2017-02-10,NVDA,Jim Cramer Thinks Nvidia Remains A 'Frighteningly Positive Story',2.8405001163482666,-0.04066192817629058,0
2017-02-10,NVDA,Has Nvidia Reached Peak Market Share?,2.8405001163482666,-0.04066192817629058,0
2017-02-10,NVDA,Mid-Morning Market Update: Markets Open Higher; NVIDIA Beats Q4 Views,2.8405001163482666,-0.04066192817629058,0
2017-02-10,NVDA,"The Market In 5 Minutes: Following Ruling Against Immigration Ban, Trump Says 'See You In Court'",2.8405001163482666,-0.04066192817629058,0
2017-02-10,NVDA,30 Stocks Moving In Friday's Pre-Market Session,2.8405001163482666,-0.04066192817629058,0
2017-02-10,NVDA,A Peek Into The Markets: U.S. Stock Futures Rise; Crude Oil Up Over 1%,2.8405001163482666,-0.04066192817629058,0
2017-02-10,NVDA,"GM, Intel, NVIDIA, Viacom: Fast Money Picks For February 10",2.8405001163482666,-0.04066192817629058,0
2017-02-10,NVDA,"Keep an Eye on These 10 Stocks for February 10, 2017",2.8405001163482666,-0.04066192817629058,0
2017-02-10,NVDA,Wild Ride In NVIDIA After Q4 Beat,2.8405001163482666,-0.04066192817629058,0
2017-02-13,NVDA,Nvidia Has Beat The Street In Every Quarter Since 2011; How Do Rivals Measure Up?,2.7095000743865967,-0.010426269881376751,0
2017-02-13,NVDA,"Traders Attributing Recent Volatility In NVIDIA To Intel's Announcement of New FPGA For Industrial, Automotive Markets",2.7095000743865967,-0.010426269881376751,0
2017-02-13,NVDA,The Consensus On NVIDIA Is Still Pretty Positive,2.7095000743865967,-0.010426269881376751,0
2017-02-14,NVDA,5 Misguided Valentine's Day Gifts For Stock Traders,2.7195000648498535,-0.014249005602989898,0
2017-02-14,NVDA,"Paul Singer's Latest 13F Shows Big Changes In Apple, Western Digital",2.7195000648498535,-0.014249005602989898,0
2017-02-16,NVDA,Who's The Boss? It Could Be This New ETF,2.6812500953674316,0.032727255913180694,1
2017-02-22,NVDA,"Nomura Downgrades NVIDIA to Reduce, Announces $90.00 Target",2.7690000534057617,-0.05733118604501384,0
2017-02-22,NVDA,"NVIDIA Falls Following Nomura Downgrade, Analyst Concerned About Slowdown In Gaming",2.7690000534057617,-0.05733118604501384,0
2017-02-23,NVDA,"Andrew Left on NVIDIA, Tells Benzinga 'as Good of a Company as NVIDIA is, the Underlying Business Couldn't Keep Up with the Stock Price'",2.5122499465942383,0.009851724471725724,1
2017-02-23,NVDA,8 Biggest Price Target Changes For Thursday,2.5122499465942383,0.009851724471725724,1
2017-02-23,NVDA,"Nvidia Shares Down 7.43% After Downgrades From BMO, Nomura; Tigress Analyst Ivan Feinseth Tells Benzinga Nvidia Shares Are 'Highly Valued' Not 'Overvalued,' Fundamentals Remain Strong",2.5122499465942383,0.009851724471725724,1
2017-02-23,NVDA,Nvidia: Know The Difference Between 'Highly Valued' And 'Overvalued',2.5122499465942383,0.009851724471725724,1
2017-02-23,NVDA,Double Downgrade Sinks Nvidia's Stock,2.5122499465942383,0.009851724471725724,1
2017-02-23,NVDA,"As Nvidia Catches A Pair Of Downgrades, Attention Turns To AMD",2.5122499465942383,0.009851724471725724,1
2017-02-23,NVDA,Nvidia Shares Are Overvalued At Current Levels,2.5122499465942383,0.009851724471725724,1
2017-02-23,NVDA,A Peek Into The Markets: U.S. Stock Futures Edge Higher Ahead Of Economic Data,2.5122499465942383,0.009851724471725724,1
2017-02-23,NVDA,The Hottest Stock Of 2016 No Longer A Buy For This Analyst,2.5122499465942383,0.009851724471725724,1
2017-02-23,NVDA,"Applied Materials, L Brands, NVIDIA: Fast Money Picks For February 23",2.5122499465942383,0.009851724471725724,1
2017-02-23,NVDA,"BMO Capital Downgrades NVIDIA to Underperform, Lowers Target to $85.00",2.5122499465942383,0.009851724471725724,1
2017-02-23,NVDA,"Benzinga's Top Upgrades, Downgrades For February 23, 2017",2.5122499465942383,0.009851724471725724,1
2017-02-23,NVDA,22 Stocks Moving In Thursday's Pre-Market Session,2.5122499465942383,0.009851724471725724,1
2017-02-23,NVDA,The Market In 5 Minutes,2.5122499465942383,0.009851724471725724,1
2017-02-23,NVDA,"Nomura Downgrades NVIDIA To Reduce, Lowers Price Target To $90",2.5122499465942383,0.009851724471725724,1
2017-02-24,NVDA,The Market In 5 Minutes,2.5364999771118164,0.013108651196576473,1
2017-02-24,NVDA,Citron Research Tweets 'Updating our $NVDA call....switching focus to $MBLY Ridiculous comparison  We expect $MBLY to trade short term $35.  Insiders tell the story',2.5364999771118164,0.013108651196576473,1
2017-02-24,NVDA,"UPDATE: Citron's Andrew Left Issues New Note: Says Closing Short in NVIDIA, Transferring Short to Mobileye",2.5364999771118164,0.013108651196576473,1
2017-02-24,NVDA,UPDATE: Citron Report Says 'Do Not Listen to Citron. Just Follow the Insider Sales to Understand the Validity of the Trade!',2.5364999771118164,0.013108651196576473,1
2017-02-24,NVDA,"Why Mobileye, Not Nvidia, Is Ripe For Short Sellers",2.5364999771118164,0.013108651196576473,1
2017-02-24,NVDA,"Nvidia, Advanced Micro Devices To Present At 2017 Game Developers Conference",2.5364999771118164,0.013108651196576473,1
2017-02-24,NVDA,Citron's Andrew Left Explains His Latest Trades,2.5364999771118164,0.013108651196576473,1
2017-02-27,NVDA,The Market In 5 Minutes,2.6102499961853027,-0.051814995402889724,0
2017-02-27,NVDA,2017 Game Developers Conference Begins Today; Advanced Micro Devices And Nvidia Attending,2.6102499961853027,-0.051814995402889724,0
2017-02-28,NVDA,"2017 Game Developers Conference Continues Today, Day 2 Of 5",2.5369999408721924,-0.030055120083744412,0
2017-03-01,NVDA,"2017 Game Developers Conference Continues Today, Nintendo To Present",2.5697500705718994,-0.04981029962666699,0
2017-03-01,NVDA,"With The Mobile Industry Upgrading To 5G, Buy Cavium",2.5697500705718994,-0.04981029962666699,0
2017-03-01,NVDA,"Nomura Stands By Nvidia Downgrade, Recommends More Defensive Names",2.5697500705718994,-0.04981029962666699,0
2017-03-01,NVDA,GeForce Awakens: Nvidia Just Launched its Newest Graphics Card,2.5697500705718994,-0.04981029962666699,0
2017-03-01,NVDA,NVIDIA Announces Fastest Gaming GPU Ever,2.5697500705718994,-0.04981029962666699,0
2017-03-02,NVDA,"Game Developers Conference Continues Today, Day 4 Of 5",2.4749999046325684,-0.0026262650393963837,0
2017-03-02,NVDA,"Bank Of America: AMD, Cavium And Cypress Could All See 50% Upside",2.4749999046325684,-0.0026262650393963837,0
2017-03-02,NVDA,Seeing Notable Block Trade In Nvidia; 1M Shares At $100.40,2.4749999046325684,-0.0026262650393963837,0
2017-03-03,NVDA,Game Developers Conference Concludes Today,2.460750102996826,0.0013206882111984981,1
2017-03-06,NVDA,Option Alert: NVIDIA May $90 Puts at the Ask: Volume of 752 at $4.30 vs Open Interest of 734,2.4417500495910645,0.008907534700679846,1
2017-03-06,NVDA,NVIDIA Shares Spiking To High Of $97.71,2.4417500495910645,0.008907534700679846,1
2017-03-06,NVDA,Benzinga's Option Alert Recap From March 6,2.4417500495910645,0.008907534700679846,1
2017-03-07,NVDA,9 Stocks That Retail Investors Loved in February,2.4684998989105225,0.0038485019614842666,1
2017-03-07,NVDA,Can Nvidia Fend Off Competition From Intel And Advanced Micro Devices?,2.4684998989105225,0.0038485019614842666,1
2017-03-09,NVDA,"NVIDIA Shares Spiking Higher, The Tech Report Announced Positive Review Of GTX 1080 TI Graphics Card",2.4635000228881836,0.032880084795137134,1
2017-03-10,NVDA,"Mobileye, NVIDIA, NXP Semi Shares Quiet Amid Report NIO Has Said Will Have Autonomous Electric Vehicles in US Market in 2020, Wants to Partner with Mobileye, NVIDIA, NXP",2.4779999256134033,0.03460456237729693,1
2017-03-13,NVDA,"Taiwan Semiconductor Manufacturing Receives Orders for HPC Chips from Nvidia, Qualcomm -DigiTimes",2.546250104904175,0.019243901564334812,1
2017-03-13,NVDA,Semiconductor Advisors Breaks Down The Intel-Mobileye Deal,2.546250104904175,0.019243901564334812,1
2017-03-13,NVDA,Intel Inherits Mobileye's Problems,2.546250104904175,0.019243901564334812,1
2017-03-13,NVDA,Gadfly's Ovide: Intel Is Spending Money 'Like It's 1999',2.546250104904175,0.019243901564334812,1
2017-03-13,NVDA,"Citron's Andrew Left On CNBC Says It's Hard To Gauge Whether NVIDIA Is A Outlier, Says Co. Priced Perfectly Right Here",2.546250104904175,0.019243901564334812,1
2017-03-14,NVDA,Intel May Have Just 'Burned' $15 Billion On Mobileye,2.5445001125335693,0.042149723113070935,1
2017-03-15,NVDA,Nividia to Supply Bosch with Chip for AI Computer for Car -DJ,2.5637500286102295,0.06728420991547869,1
2017-03-15,NVDA,Bosch Reports AI Self-Driving Computer with NVIDIA,2.5637500286102295,0.06728420991547869,1
2017-03-16,NVDA,"Loop Capital's ""Loop Around The Valley"" Semiconductor Conference Takes Place Today, Attendees Include Cypress Semiconductor, Broadcom, Nvidia, Cavium, & Maxim Integrated Products",2.595249891281128,0.02022926952549717,1
2017-03-16,NVDA,"NVIDIA On Blog Post, Says It's Working With Truckmaker PACCAR On Self-Driving Tech",2.595249891281128,0.02022926952549717,1
2017-03-17,NVDA,Nvidia's Busy Week In Self-Driving Deals,2.651750087738037,0.01885545419513289,1
2017-03-17,NVDA,M Science Negative on NVIDIA,2.651750087738037,0.01885545419513289,1
2017-03-20,NVDA,Benzinga's Option Alert Recap From March 20,2.7362499237060547,-0.021562363418498615,0
2017-03-20,NVDA,"These Trends Bode Well For Nvidia, Microsoft",2.7362499237060547,-0.021562363418498615,0
2017-03-20,NVDA,Option Alert: Nvidia Apr 28 101 Put; 4876 @Bid @$1.45; Ref=$109.01,2.7362499237060547,-0.021562363418498615,0
2017-03-21,NVDA,Watch These 8 Huge Put Purchases In Tuesday Trade,2.647749900817871,0.01472950081887589,1
2017-03-22,NVDA,Traders Circulating Unconfirmed Takeout Chatter On Nvidia,2.7017500400543213,0.001665554620246222,1
2017-03-23,NVDA,Pete Najarian And Guy Adami Share Their Thoughts On Nvidia And Alphabet,2.6772499084472656,0.005602803405407331,1
2017-03-23,NVDA,Digitimes Reporting Nvidia Dropping Prices On GPUs Due To Weak Demand,2.6772499084472656,0.005602803405407331,1
2017-03-23,NVDA,"Weakening Demand Could Pitch AMD, Nvidia And Intel Into Price War",2.6772499084472656,0.005602803405407331,1
2017-03-24,NVDA,Tencent Cloud To Use NVIDIA Tesla for AI Cloud Computing,2.6867499351501465,-0.0012095966242395319,0
2017-03-24,NVDA,The New Reality Of Video Games,2.6867499351501465,-0.0012095966242395319,0
2017-03-30,NVDA,Guy Adami And Pete Najarian Share Their Thoughts On Nvidia And Allergan,2.734999895095825,-0.07879337703672457,0
2017-03-31,NVDA,Macquarie Initiates Coverage On NVIDIA at Neutral,2.723249912261963,-0.08170379310773518,0
2017-04-03,NVDA,Tesla Rips Following Unit Figures Release; Morgan Stanley's Subsequent Commentary Focuses On Safety,2.7095000743865967,-0.07030818075321967,0
2017-04-04,NVDA,15 Biggest Mid-Day Losers For Tuesday,2.5195000171661377,-0.004465179200967036,0
2017-04-04,NVDA,NVIDIA Sharply Lower After Downgrade,2.5195000171661377,-0.004465179200967036,0
2017-04-04,NVDA,Pacific Crest Downgrades NVIDIA To Underweight,2.5195000171661377,-0.004465179200967036,0
2017-04-04,NVDA,The Market In 5 Minutes,2.5195000171661377,-0.004465179200967036,0
2017-04-04,NVDA,25 Stocks Moving In Tuesday's Pre-Market Session,2.5195000171661377,-0.004465179200967036,0
2017-04-04,NVDA,"Benzinga's Top Upgrades, Downgrades For April 4, 2017",2.5195000171661377,-0.004465179200967036,0
2017-04-05,NVDA,"Citi Defending NVIDIA, Says Sell Side Gaming Market Saturation Concerns On Stock Both Near-Term and Misleading",2.5007500648498535,-0.022593204667865265,0
2017-04-05,NVDA,Citi Says Concerns Related To NVIDIA And Gaming Market Are 'Misleading',2.5007500648498535,-0.022593204667865265,0
2017-04-06,NVDA,The Market In 5 Minutes,2.5190000534057617,-0.02620086674947745,0
2017-04-06,NVDA,"Goldman Starts Advanced Micro Devices At Sell, Sees 20% Downside",2.5190000534057617,-0.02620086674947745,0
2017-04-07,NVDA,What One Analyst Thinks Will Get Nvidia's Stock Going Again,2.5082499980926514,-0.03010067238174196,0
2017-04-10,NVDA,"Morgan Stanley Out Positive On NVIDIA, Says Concerns Revolving The Company's Core Gaming Business And Advises A Tactical Long Into May Analyst Day & Earnings",2.4442501068115234,-0.02332010135069228,0
2017-04-10,NVDA,Investor Movement Index (IMX) for March 2017,2.4442501068115234,-0.02332010135069228,0
2017-04-10,NVDA,"During A Bullish March, These Were The Stocks That Were Net Buys Among Retail Investors",2.4442501068115234,-0.02332010135069228,0
2017-04-10,NVDA,A Bearish Nvidia Options Trade,2.4442501068115234,-0.02332010135069228,0
2017-04-12,NVDA,NVIDIA Shares Indicated ~$0.08 Higher Premarket; Goldman Late Tuesday Evening Reiterated a Conviction Buy Rating and $130 Price Target on Stock,2.4327499866485596,0.020347338948751202,1
2017-04-17,NVDA,Nvidia-Google Blog Beef: Here's What You Need To Know,2.48075008392334,0.020457529154196723,1
2017-05-01,NVDA,Gearing Up For Nvidia's Q1 Earnings: A Technical Take,2.6659998893737793,-0.02616272882505781,0
2017-05-02,NVDA,Semi Stocks Relatively Unaffected Amid Trader Circulation of Report Intel May Be Ramping 3D NAND Supply in China,2.5869998931884766,0.003672217663361431,1
2017-05-02,NVDA,Analyst Says Nvidia Is A Strong Play For The 'Post-Smartphone Era',2.5869998931884766,0.003672217663361431,1
2017-05-02,NVDA,Analyst On Advanced Micro Devices: 'Margins Not Ryzen',2.5869998931884766,0.003672217663361431,1
2017-05-03,NVDA,Earnings Preview: What Might Be Expected When FB Reports?,2.606250047683716,-0.014196619739182658,0
2017-05-08,NVDA,"GPU Technology Conference Begins Today; Attendees Include Nvidia, Alibaba, Microsoft, Facebook, Baidu, Alphabet, Lockheed Martin, And Disney's Pixar",2.5692501068115234,0.23090387200850465,1
2017-05-08,NVDA,Benzinga's Bulls And Bears For The Past Week: Semiconductors And Warren Buffett,2.5692501068115234,0.23090387200850465,1
2017-05-08,NVDA,Sentiment Remains Soft On Nvidia,2.5692501068115234,0.23090387200850465,1
2017-05-08,NVDA,Earnings Preview: NVDA Reports First-Quarter Results Tomorrow,2.5692501068115234,0.23090387200850465,1
2017-05-08,NVDA,Signs The Desktop GPU Market Is Oversaturated Keep Analyst Underweight On Nvidia,2.5692501068115234,0.23090387200850465,1
2017-05-09,NVDA,NVIDIA Sees Q2 Sales $1.95B +/- 2% vs $1.89B Est.,2.573499917984009,0.24237419516935316,1
2017-05-09,NVDA,Benzinga's Option Alert Recap From May 9,2.573499917984009,0.24237419516935316,1
2017-05-09,NVDA,Nvidia Soars After Big Q1 Beat,2.573499917984009,0.24237419516935316,1
2017-05-09,NVDA,NVIDIA Shares Up ~10% At $113 Following Q1 Earnings Release,2.573499917984009,0.24237419516935316,1
2017-05-09,NVDA,"NVIDIA Reports Q1 Adj. EPS $0.85 vs $0.67 Est., Sales $1.94B vs $1.91B Est.",2.573499917984009,0.24237419516935316,1
2017-05-09,NVDA,Nvidia Higher Ahead Of Q1 Report,2.573499917984009,0.24237419516935316,1
2017-05-09,NVDA,All The Ratings And Price Targets On Nvidia Ahead Of Q1 Earnings,2.573499917984009,0.24237419516935316,1
2017-05-09,NVDA,"Earnings Scheduled For May 9, 2017",2.573499917984009,0.24237419516935316,1
2017-05-09,NVDA,Option Alert: Nvidia May 12th 120 Calls: 5610 @  Above Ask!  $0.27: 6681 traded vs 4201 OI:  Earnings today After Close  $103.97 Ref,2.573499917984009,0.24237419516935316,1
2017-05-09,NVDA,"GPU Technology Conference Continues Today, Day 2 Of 4",2.573499917984009,0.24237419516935316,1
2017-05-09,NVDA,"12 Stocks To Watch For May 9, 2017",2.573499917984009,0.24237419516935316,1
2017-05-10,NVDA,Mid-Afternoon Market Update: Dow Falls 50 Points; Fossil Shares Slide After Disappointing Results,3.032249927520752,0.10734603651560781,1
2017-05-10,NVDA,Bull & Bear Takeaways From Nvidia's Q1 Beat,3.032249927520752,0.10734603651560781,1
2017-05-10,NVDA,20 Biggest Mid-Day Gainers For Wednesday,3.032249927520752,0.10734603651560781,1
2017-05-10,NVDA,Mid-Day Market Update: Crude Oil Down 3%; Proteon Therapeutics Shares Spike Higher,3.032249927520752,0.10734603651560781,1
2017-05-10,NVDA,Nvidia Up 13% After Q1 Beat,3.032249927520752,0.10734603651560781,1
2017-05-10,NVDA,Analyst Not Budging On Bearish Nvidia Thesis,3.032249927520752,0.10734603651560781,1
2017-05-10,NVDA,5 Biggest Price Target Changes For Wednesday,3.032249927520752,0.10734603651560781,1
2017-05-10,NVDA,25 Stocks Moving In Wednesday's Pre-Market Session,3.032249927520752,0.10734603651560781,1
2017-05-10,NVDA,"GPU Technology Conference Continues Today, Day 3 Of 4",3.032249927520752,0.10734603651560781,1
2017-05-10,NVDA,A Peek Into The Markets: U.S. Stock Futures Signal Lower Start On Wall Street,3.032249927520752,0.10734603651560781,1
2017-05-10,NVDA,"12 Stocks To Watch For May 10, 2017",3.032249927520752,0.10734603651560781,1
2017-05-10,NVDA,Watch These 8 Huge Call Purchases In Wednesday Trade,3.032249927520752,0.10734603651560781,1
2017-05-10,NVDA,Nvidia Looks Like The Primary Beneficiary Of A Shift In The Computing Business Model,3.032249927520752,0.10734603651560781,1
2017-05-10,NVDA,Mid-Morning Market Update: Markets Open Lower; NVIDIA Beats Q1 Estimates,3.032249927520752,0.10734603651560781,1
2017-05-11,NVDA,Vetr Downgrades Nvidia After Big Earnings Beat,3.1624999046325684,0.08150198959839076,1
2017-05-11,NVDA,Taiwan Semiconductor Obtains 12nm Chip Orders from Nvidia Silicon Motion Technology -DigiTimes,3.1624999046325684,0.08150198959839076,1
2017-05-11,NVDA,GPU Technology Conference Concludes Today,3.1624999046325684,0.08150198959839076,1
2017-05-11,NVDA,"Deutsche Bank AutoTech Conference Takes Place Today; Attendees Include Ford, Intel, Delphi, Nvidia, ON Semiconductor, & Maxim Integrated Products",3.1624999046325684,0.08150198959839076,1
2017-05-11,NVDA,6 Key Themes From Nvidia's Q1,3.1624999046325684,0.08150198959839076,1
2017-05-12,NVDA,"Sympathy Moves, Explained: Unsympathetic Earnings Season Continues As Nvidia, Advanced Micro Devices Diverge",3.1972498893737793,-0.001329208325758275,0
2017-05-12,NVDA,4 Big Takeaways From Nvidia's Sell-Side Meeting,3.1972498893737793,-0.001329208325758275,0
2017-05-12,NVDA,5 Biggest Price Target Changes For Friday,3.1972498893737793,-0.001329208325758275,0
2017-05-16,NVDA,"Intel Has Reportedly Licensed AMD's Graphics Due To Nvidia Licensing Agreement Expiration, Neither Company Has Confirmed",3.4202499389648438,-0.0059205742149770575,0
2017-05-16,NVDA,Intel Has Reportedly Ditched Nvidia For Advanced Micro Devices,3.4202499389648438,-0.0059205742149770575,0
2017-05-16,NVDA,"Advanced Micro Devices Sharply Higher Amid Intel Chatter, Analyst Day",3.4202499389648438,-0.0059205742149770575,0
2017-05-16,NVDA,Marc Chaikin's Bullish Thesis On 3 Small-Cap Tech Stocks,3.4202499389648438,-0.0059205742149770575,0
2017-05-16,NVDA,"Alphabet Soup, Revisited: 'FAANG,' Not 'FAANGSTN'",3.4202499389648438,-0.0059205742149770575,0
2017-05-17,NVDA,"AMD Downgraded, Analyst Thinks Intel Deal Is 'Unlikely'",3.193000078201294,0.08753523356843909,1
2017-05-17,NVDA,The Market In 5 Minutes,3.193000078201294,0.08753523356843909,1
2017-05-17,NVDA,A Few Key Takeaways From AMD's Biannual Analyst Meeting,3.193000078201294,0.08753523356843909,1
2017-05-18,NVDA,A Sumptuous Semiconductor ETF,3.3267500400543213,0.029758766339475228,1
2017-05-18,NVDA,Nvidia Will Maintain 'Dominant Market Share' Thanks To New Volta Chip,3.3267500400543213,0.029758766339475228,1
2017-05-18,NVDA,The Top 11 Analysts On TipRanks And What They Cover,3.3267500400543213,0.029758766339475228,1
2017-05-18,NVDA,The Sell-Side View On Advanced Micro Devices' Analyst Day,3.3267500400543213,0.029758766339475228,1
2017-05-18,NVDA,10 Industries That Could Be Impacted by Driverless Cars,3.3267500400543213,0.029758766339475228,1
2017-05-19,NVDA,"Bernstein Initiates Coverage On NVIDIA with Outperform Rating, Announces $165.00 Price Target",3.4000000953674316,0.018897056049541696,1
2017-05-19,NVDA,"Benzinga's Top Upgrades, Downgrades For May 19, 2017",3.4000000953674316,0.018897056049541696,1
2017-05-19,NVDA,"Bernstein Starts Nvidia At Outperform, Long-Term Opportunity 'May Still Be Underestimated'",3.4000000953674316,0.018897056049541696,1
2017-05-19,NVDA,15 Biggest Mid-Day Gainers For Friday,3.4000000953674316,0.018897056049541696,1
2017-05-22,NVDA,How The Top Institutional Investors Are Handling 2017's Most Popular Stocks,3.4725000858306885,-0.004607640613232482,0
2017-05-22,NVDA,Benzinga's Bulls And Bears For The Past Week: Retail And Technology,3.4725000858306885,-0.004607640613232482,0
2017-05-22,NVDA,Breaking Down The Reasons An Advanced Micro Devices Deal With Intel Not Likely To Happen,3.4725000858306885,-0.004607640613232482,0
2017-05-23,NVDA,"Companies Holding Annual Meetings Today Include Waste Connections, Eastman Kodak, Alarm.com, Amyris, Achillion Pharma, GNC, Amazon, Nokia, Merck, Nvidia, Pinnacle Foods, Wendy's, & Xerox",3.4257500171661377,0.0351017984517251,1
2017-05-24,NVDA,SoftBank Acquires $4B Stake in Nvidia -Bloomberg,3.464250087738037,0.0454643933380307,1
2017-05-24,NVDA,Nvidia +2.6% Premarket @$140.70 Following Report of $5B Softbank Stake,3.464250087738037,0.0454643933380307,1
2017-05-24,NVDA,Nvidia Keeps Running After SoftBank Acquires 4% Stake,3.464250087738037,0.0454643933380307,1
2017-05-24,NVDA,25 Stocks Moving In Wednesday's Pre-Market Session,3.464250087738037,0.0454643933380307,1
2017-05-24,NVDA,The Market In 5 Minutes,3.464250087738037,0.0454643933380307,1
2017-05-24,NVDA,AMD CEO Puts Rumors To Rest: 'We're Not Looking At Enabling A Competitor To Compete With Our Products',3.464250087738037,0.0454643933380307,1
2017-05-25,NVDA,A Look At Nvidia's Largest Shareholders And What Their Presence Means,3.4565000534057617,0.04404746105772454,1
2017-05-26,NVDA,NVIDIA Shares Spike to Session Highs Amid Report Softbank is Considering Boosting Stake in Co. 'Over Time',3.5460000038146973,0.017766487222956064,1
2017-06-01,NVDA,Citron's Andrew Left Makes A Bold Claim: BlackBerry Could Be The Next NVIDIA,3.6089999675750732,0.02064286079043588,1
2017-06-02,NVDA,Why Is Advanced Micro Devices Slashing Prices Of Ryzen 7 Chips?,3.5910000801086426,0.038150889013796936,1
2017-06-02,NVDA,Citron's Andrew Left Hits The Airwaves To Explain His Bullish BlackBerry Stance,3.5910000801086426,0.038150889013796936,1
2017-06-05,NVDA,Nvidia Says on June 2 Entered into Agreement With Goldman Sachs to Terminate Remaining 11.5M Outstanding Warrants to Purchase Shares of Nvidia Common Stock -8-K,3.7002499103546143,0.08060271754338748,1
2017-06-05,NVDA,Semi Stocks Spike Higher Just After Open as Traders Circulating Fudzilla Report Suggesting Sources 'Very Confident' Order for Intel Chips Integrated with Radeon Graphics is from Apple,3.7002499103546143,0.08060271754338748,1
2017-06-05,NVDA,"UPDATE: AMD Shares Up 2%, NVIDIA Up 0.9%, Intel Up 0.2% Amid Fudzilla Report; BZ NOTE: Publication is Same Source Which Recently Reported Deal Which Failed to Materialize: Intel Dropped NVIDIA for AMD; Watch for Profit Taking in Semi Stocks",3.7002499103546143,0.08060271754338748,1
2017-06-05,NVDA,A Soaring Actively Managed Fund,3.7002499103546143,0.08060271754338748,1
2017-06-06,NVDA,"BlackBerry Shares Recently Turn Positive, Now Up 0.7% for Session as Traders Circulating Rumor Co. Working Directly with NVIDIA for Integration Into Drive PX2, Diveworks",3.683500051498413,0.01533866085201938,1
2017-06-08,NVDA,The Bull Case For Nvidia: $300 Per Share?,3.998500108718872,-0.053395027406061384,0
2017-06-08,NVDA,"After Two Quiet Days, The Nvidia Rally Continues",3.998500108718872,-0.053395027406061384,0
2017-06-09,NVDA,"Citron's Andrew Left, When Asked If He would Be A Buyer Of NVIDIA Shares At $130, Responds 'I'd Like To See The Next Quarter First...'",3.740000009536743,0.014171115818709317,1
2017-06-09,NVDA,"Left Doubles Down On Nvidia Call: Don't Gamble, Stock Got Away Ahead Itself",3.740000009536743,0.014171115818709317,1
2017-06-09,NVDA,"NVIDIA Shares Continue Lower, At Session Lows With Rest Of Stock Market Despite RBC Raising Price Target On Stock From $150 To $175 In Mid-Day Note",3.740000009536743,0.014171115818709317,1
2017-06-09,NVDA,Why Bank Of America Says You Should Stay Bullish On Semi Stocks,3.740000009536743,0.014171115818709317,1
